sweep,run_name,seed,model_type,node_encoder_name,dual_read,weather_mode,graph_mode,mask_physics_impossible,physics_weight,require_full_span,resolution,tstr_protocol,synthetic_source,target,metric,value
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=True,0,baseline_cvae,earne_temporal,True,True,spatial_knn,False,0.0,True,native,,,pv,nmae,0.0239307248914564
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=True,0,baseline_cvae,earne_temporal,True,True,spatial_knn,False,0.0,True,native,,,pv,nmbe,-0.00979831111323726
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=True,0,baseline_cvae,earne_temporal,True,True,spatial_knn,False,0.0,True,native,,,pv,npinball_q10,0.004548142836974548
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=True,0,baseline_cvae,earne_temporal,True,True,spatial_knn,False,0.0,True,native,,,pv,npinball_q50,0.0119653624457282
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=True,0,baseline_cvae,earne_temporal,True,True,spatial_knn,False,0.0,True,native,,,pv,npinball_q90,0.008836095827119845
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=True,0,baseline_cvae,earne_temporal,True,True,spatial_knn,False,0.0,True,native,,,pv,nrmse,0.067494992092923
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=True,0,baseline_cvae,earne_temporal,True,True,spatial_knn,False,0.0,True,native,,,pv,nsharpness,0.05481068035503765
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=True,0,baseline_cvae,earne_temporal,True,True,spatial_knn,False,0.0,True,native,,,pv,pinball_q10,40.387508392333984
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=True,0,baseline_cvae,earne_temporal,True,True,spatial_knn,False,0.0,True,native,,,pv,pinball_q50,106.2524185180664
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=True,0,baseline_cvae,earne_temporal,True,True,spatial_knn,False,0.0,True,native,,,pv,pinball_q90,78.46453094482422
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=True,0,baseline_cvae,earne_temporal,True,True,spatial_knn,False,0.0,True,native,,,pv,r2,0.8355397537596443
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=True,0,baseline_cvae,earne_temporal,True,True,spatial_knn,False,0.0,True,native,,,pv,rmse,599.3555297851562
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=True,0,baseline_cvae,earne_temporal,True,True,spatial_knn,False,0.0,True,native,,,pv,rmse_maxnorm,0.02601369470357895
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=True,0,baseline_cvae,earne_temporal,True,True,spatial_knn,False,0.0,True,native,,,pv,sharpness,486.7188415527344
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=True,1,baseline_cvae,earne_temporal,True,True,spatial_knn,False,0.0,True,native,,,pv,coverage,0.866782230731417
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=True,1,baseline_cvae,earne_temporal,True,True,spatial_knn,False,0.0,True,native,,,pv,efe,7.633495330810547
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=True,1,baseline_cvae,earne_temporal,True,True,spatial_knn,False,0.0,True,native,,,pv,export_violation_count,71787.0
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=True,1,baseline_cvae,earne_temporal,True,True,spatial_knn,False,0.0,True,native,,,pv,export_violation_mag,495.9042663574219
baseline_cvae_dual_nomask_grid_sweep_weather_only,baseline_cvae_dual_nomask-wx=True,1,baseline_cvae,earne_temporal,True,True,spatial_knn,False,0.0,True,native,,,pv,export_violation_rate,0.08075273377256677
